trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.99}",20,0,-112.81383794255974,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9801}",25,5,-117.07095432638052,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",1
3,False,"{'a': 0.5, 'e': 0.970299}",20,0,-36.75633089050698,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.96059601}",30,0,-159.44617250351465,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.9509900498999999}",20,0,-110.79660259156154,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.941480149401}",25,0,-60.94077853464798,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.9320653479069899}",20,0,-77.95704539676011,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.9227446944279201}",20,0,-105.91698961474711,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9135172474836408}",30,0,-86.71905403507228,"{0: 19, 1: 6, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.9043820750088044}",30,0,-189.0197623069072,"{0: 16, 1: 3, 2: 7, 3: 2, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.8953382542587164}",25,0,-55.16261608694836,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.8863848717161292}",25,0,-186.31976046200256,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
13,False,"{'a': 0.5, 'e': 0.8775210229989678}",20,0,-34.41237432085876,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.8687458127689782}",30,0,-110.30345918325412,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.8600583546412884}",20,9,-66.58471462761624,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
16,False,"{'a': 0.5, 'e': 0.8514577710948755}",25,0,-140.06190269255538,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
17,False,"{'a': 0.5, 'e': 0.8429431933839268}",30,1,-125.85874431212568,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 1}",1
18,False,"{'a': 0.5, 'e': 0.8345137614500875}",30,0,-105.49703334464508,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.8261686238355866}",35,11,-67.79781635547498,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.8179069375972308}",25,0,-134.23780873333902,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.8097278682212584}",20,0,-93.63259334784152,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.8016305895390459}",20,0,-55.377739271753896,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.7936142836436554}",30,0,-167.1951509815257,"{0: 15, 1: 7, 2: 3, 3: 4, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.7856781408072188}",20,5,-81.93904482849875,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 1}",1
25,False,"{'a': 0.5, 'e': 0.7778213593991467}",20,0,-149.5146799426823,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.7700431458051551}",20,3,-83.1073518378334,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
27,False,"{'a': 0.5, 'e': 0.7623427143471035}",25,0,-162.24638922765962,"{0: 11, 1: 4, 2: 7, 3: 2, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.7547192872036326}",25,0,-61.05004476330541,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.7471720943315961}",30,0,-119.21835347544297,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.7397003733882802}",25,0,-62.52970371044252,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.7323033696543975}",20,12,-50.53222733545704,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
32,False,"{'a': 0.5, 'e': 0.7249803359578534}",25,0,-68.82363687392964,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.7177305325982749}",30,0,-220.27959308508355,"{0: 18, 1: 3, 2: 3, 3: 2, 4: 4}",0
34,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,4,-36.90092799147348,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.7034476949995692}",20,0,-81.1948325628757,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.6964132180495735}",30,0,-112.80187010671602,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.6894490858690777}",30,0,-142.66076778442348,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.682554595010387}",30,0,-125.48854941755366,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 3}",0
39,False,"{'a': 0.5, 'e': 0.6757290490602831}",20,0,1.6098941861860725,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.6689717585696803}",35,0,-181.3990447021656,"{0: 23, 1: 3, 2: 4, 3: 2, 4: 3}",0
41,False,"{'a': 0.5, 'e': 0.6622820409839835}",20,5,-27.796489558607885,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.6556592205741436}",25,8,-52.215151640371154,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.6491026283684022}",20,0,-12.329512543286912,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.6426116020847181}",20,0,-54.11908675559948,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.6361854860638709}",25,6,-82.81421348960768,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
46,False,"{'a': 0.5, 'e': 0.6298236312032323}",25,0,-83.54423852879083,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.6235253948912}",25,0,-77.89056198903702,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.617290140942288}",25,0,-61.85541735742841,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.611117239532865}",20,0,-116.8048598118067,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.6050060671375364}",25,4,-38.508199059728256,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.598956006466161}",25,0,-25.430914956748396,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.5929664464014994}",20,0,-32.867270569404965,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.5870367819374844}",20,0,-119.90955283680752,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
54,False,"{'a': 0.5, 'e': 0.5811664141181095}",20,0,-18.757201305038386,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.5753547499769285}",20,10,-94.25928844684142,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 2}",1
56,False,"{'a': 0.5, 'e': 0.5696012024771592}",30,0,-115.85881572641482,"{0: 15, 1: 7, 2: 7, 3: 1, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.5639051904523875}",20,0,-40.813899119762326,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.5582661385478637}",20,0,-23.56286241698888,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.5526834771623851}",20,0,-92.34217835353232,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
60,False,"{'a': 0.5, 'e': 0.5471566423907612}",20,0,-93.61343824339023,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
61,False,"{'a': 0.5, 'e': 0.5416850759668536}",20,0,-21.718156785003615,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.536268225207185}",20,0,-34.962308145541684,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
63,False,"{'a': 0.5, 'e': 0.5309055429551132}",30,0,-113.25813323761963,"{0: 21, 1: 3, 2: 2, 3: 3, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.525596487525562}",20,6,-16.48475841916005,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.5203405226503064}",25,0,-12.279868328598516,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.5151371174238033}",30,2,-119.25116940897287,"{0: 19, 1: 0, 2: 7, 3: 0, 4: 2}",1
67,False,"{'a': 0.5, 'e': 0.5099857462495653}",35,21,5.514597778484387,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.5048858887870696}",25,8,-29.654763932551027,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.4998370298991989}",20,0,-48.46272177063308,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.49483865960020695}",20,0,-66.66454235139533,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.4898902730042049}",25,0,12.481606034217794,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.48499137027416284}",25,0,-81.41359608828346,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
73,False,"{'a': 0.5, 'e': 0.4801414565714212}",20,9,-68.97760461170338,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
74,False,"{'a': 0.5, 'e': 0.47534004200570695}",20,0,-40.36829582446315,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.4705866415856499}",25,0,13.41130675528169,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.46588077516979337}",20,0,-90.11549669077216,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
77,False,"{'a': 0.5, 'e': 0.46122196741809546}",30,21,-6.46318324517212,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.4566097477439145}",25,10,27.23255567768322,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.45204365026647536}",20,8,-8.437785169200044,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.4475232137638106}",30,12,21.10436286796829,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.4430479816261725}",20,0,-43.03236350590315,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.43861750180991077}",20,4,-66.02168625415035,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
83,False,"{'a': 0.5, 'e': 0.43423132679181164}",30,0,-76.79389487456662,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,11,-8.65726600468024,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.4255901233886546}",20,0,-10.556030805802987,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.421334222154768}",20,0,24.32591464983232,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.41712087993322033}",25,0,-93.8424578848412,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.41294967113388814}",20,8,17.439318926749316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.40882017442254925}",25,0,25.66270099411242,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.4047319726783238}",20,0,-13.868891969893468,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.40068465295154054}",20,0,15.880439516103623,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.3966778064220251}",30,0,-101.07169930382855,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
93,False,"{'a': 0.5, 'e': 0.39271102835780486}",25,0,-22.39516698703082,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
94,False,"{'a': 0.5, 'e': 0.3887839180742268}",30,16,-31.224874094962765,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
95,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,0,27.655874453695255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,0,-34.715677851862324,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.37723664692350417}",20,0,-25.83674896811566,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.37346428045426916}",20,5,-16.64055599357409,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.36972963764972644}",35,7,-65.97443428502368,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.3660323412732292}",20,0,13.144475734394886,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.3623720178604969}",25,3,-47.99293616180011,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
102,False,"{'a': 0.5, 'e': 0.3587482976818919}",35,0,-68.9295619483833,"{0: 30, 1: 0, 2: 3, 3: 0, 4: 2}",0
103,False,"{'a': 0.5, 'e': 0.355160814705073}",20,0,-22.734286340992714,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.35160920655802225}",20,0,-14.73936062036399,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.348093114492442}",20,0,-13.383914113622327,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.3446121833475176}",30,0,-136.86875466126227,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",0
107,False,"{'a': 0.5, 'e': 0.34116606151404244}",20,3,-76.29554676548949,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
108,False,"{'a': 0.5, 'e': 0.337754400898902}",25,0,-68.1399975687218,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.334376856889913}",20,15,-12.320820463493204,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.33103308832101386}",25,4,-68.18440902554825,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 2}",1
111,False,"{'a': 0.5, 'e': 0.3277227574378037}",30,0,-167.2032668821757,"{0: 20, 1: 2, 2: 3, 3: 2, 4: 3}",0
112,False,"{'a': 0.5, 'e': 0.3244455298634257}",20,15,11.813964467747372,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3212010745647914}",20,0,-19.137883620817895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.3179890638191435}",20,8,1.0107213385990124,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.31480917318095203}",25,0,-14.335109430209542,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.3116610814491425}",30,20,-12.223704472166002,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.30854447063465107}",25,10,18.74842220262098,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.3054590259283046}",20,0,5.30724586005157,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.30240443566902153}",25,0,20.1131686882632,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.2993803913123313}",25,0,-38.613726608163034,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.296386587399208}",25,0,-93.30677265761575,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.2934227215252159}",25,13,-0.39105836723486664,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.29048849430996376}",20,11,-1.0195423736905056,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.2875836093668641}",25,15,-27.655752314903555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.28470777327319546}",20,10,-24.860166243521007,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.2818606955404635}",25,0,-31.006448403662265,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.27904208858505886}",35,14,-46.57091765752235,"{0: 16, 1: 1, 2: 1, 3: 3, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.2762516676992083}",20,0,-11.999739851110192,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.2734891510222162}",20,0,9.887301422303091,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.27075425951199406}",20,9,19.1845032282481,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.2680467169168741}",25,0,-34.34791563558779,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.26536624974770534}",20,13,-10.644460499701403,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.2627125872502283}",30,16,12.67671125720329,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.26008546137772603}",25,0,11.424636104687966,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.25748460676394874}",20,0,-93.64913592347747,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
136,False,"{'a': 0.5, 'e': 0.2549097606963093}",20,14,1.5945817410065488,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.2523606630893462}",20,13,16.31189937929443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.2498370564584527}",25,0,-36.779941188885886,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.24733868589386818}",25,0,5.384049975211146,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.24486529903492948}",20,0,2.6881374219811587,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.2424166460445802}",30,0,-2.0847151588574278,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.2399924795841344}",30,13,-48.32939763918833,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
143,False,"{'a': 0.5, 'e': 0.23759255478829303}",20,9,19.23270911658091,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.23521662924041012}",20,0,-89.48882905925602,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.232864462948006}",30,15,10.170100490896415,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.23053581831852593}",35,4,36.085716938565135,"{0: 30, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22823046013534068}",25,3,-20.128604384487915,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
148,False,"{'a': 0.5, 'e': 0.22594815553398728}",20,5,-43.02767646551335,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.2236886739786474}",35,25,13.866985016726037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.22145178723886091}",25,0,-9.138515343435332,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
151,False,"{'a': 0.5, 'e': 0.2192372693664723}",20,8,4.819975798506535,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.21704489667280757}",20,12,13.154276440973732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.2148744477060795}",20,6,13.721005591664047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.2127257032290187}",25,0,-86.72217685843016,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.21059844619672852}",25,11,-57.42330622661656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
156,False,"{'a': 0.5, 'e': 0.20849246173476124}",20,0,-38.14902219719473,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.2064075371174136}",25,0,8.34288319569961,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.2043434617462395}",25,16,16.668511095781792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.2023000271287771}",25,8,-60.5668250780244,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
160,False,"{'a': 0.5, 'e': 0.2002770268574893}",20,7,-26.72317665423862,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.19827425658891443}",20,0,14.764477823540457,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.19629151402302528}",20,3,-20.958620495373214,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
163,False,"{'a': 0.5, 'e': 0.19432859888279502}",30,15,15.249586079756034,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.19238531289396707}",20,7,10.292420490860055,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.1904614597650274}",20,9,-11.380065910445222,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.1885568451673771}",20,2,-16.32634562049036,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
